param_alpha,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_momentum,split0_test_score,rank_test_score,split0_train_score
0.0001,50,invscaling,0.01,0.6,0.2,11854,0.19
0.0001,"(100, 25)",constant,0.0001,0,0.2,11854,0.19
0.0001,"(75, 25)",invscaling,0.0005,0.9,0.2,11854,0.19
0.0001,"(50, 100)",constant,0.0001,0.7,0.2,11854,0.19
0.0001,"(50, 75)",invscaling,0.0001,0.4,0.2,11854,0.19
0.0001,"(50, 75)",invscaling,0.0005,0.2,0.2,11854,0.19
0.0001,"(50, 75)",adaptive,0.001,0.1,0.2,11854,0.19
0.0001,"(50, 50)",constant,0.0001,0.4,0.2,11854,0.19
0.0001,"(50, 50)",invscaling,0.001,0.7,0.2,11854,0.19
0.0001,"(25, 50)",adaptive,0.0001,0.3,0.2,11854,0.19
0.0001,"(25, 50)",adaptive,0.0001,0.7,0.2,11854,0.19
0.0001,"(25, 25)",invscaling,0.001,0.9,0.2,11854,0.19
0.0001,"(25, 25)",invscaling,0.005,0.3,0.2,11854,0.19
1E-05,100,invscaling,0.005,0,0.2,11854,0.19
1E-05,100,invscaling,0.005,0.5,0.2,11854,0.19
1E-05,75,invscaling,0.0001,0.9,0.2,11854,0.19
1E-05,50,invscaling,0.0001,0.2,0.2,11854,0.19
1E-05,"(100, 75)",invscaling,0.0001,1,0.2,11854,0.19
1E-05,"(100, 25)",constant,0.0001,0.1,0.2,11854,0.19
1E-05,"(100, 25)",invscaling,0.0001,0.3,0.2,11854,0.19
1E-05,"(75, 100)",invscaling,0.001,0,0.2,11854,0.19
1E-05,"(75, 100)",invscaling,0.001,0.6,0.2,11854,0.19
1E-05,"(75, 75)",invscaling,0.005,0.6,0.2,11854,0.19
1E-05,"(75, 50)",invscaling,0.0005,0.8,0.2,11854,0.19
1E-05,"(75, 25)",invscaling,0.0001,0.2,0.2,11854,0.19
1E-05,"(75, 25)",invscaling,0.005,0,0.2,11854,0.19
1E-05,"(25, 100)",invscaling,0.005,0.5,0.2,11854,0.19
1E-05,"(25, 50)",constant,0.0001,0,0.2,11854,0.19
1E-05,"(25, 50)",invscaling,0.01,0.7,0.2,11854,0.19
1E-06,100,invscaling,0.0001,0.3,0.2,11854,0.19
1E-06,75,invscaling,0.0001,0.2,0.2,11854,0.19
1E-06,75,invscaling,0.0001,0.4,0.2,11854,0.19
1E-06,75,invscaling,0.001,0.6,0.2,11854,0.19
1E-06,25,constant,0.0001,0.4,0.2,11854,0.19
1E-06,25,adaptive,0.0001,0.4,0.2,11854,0.19
1E-06,"(100, 100)",invscaling,0.005,0.1,0.2,11854,0.19
1E-06,"(100, 50)",invscaling,0.0001,0.6,0.2,11854,0.19
1E-06,"(100, 25)",invscaling,0.0005,0.2,0.2,11854,0.19
1E-06,"(75, 75)",invscaling,0.0005,0.7,0.2,11854,0.19
1E-06,"(50, 75)",invscaling,0.001,0.9,0.2,11854,0.19
1E-06,"(50, 50)",invscaling,0.01,0,0.2,11854,0.19
1E-06,"(25, 100)",constant,0.0001,0.6,0.2,11854,0.19
1E-06,"(25, 75)",adaptive,0.0005,0.1,0.2,11854,0.19
1E-06,"(25, 50)",constant,0.0001,0.1,0.2,11854,0.19
1E-06,"(25, 50)",adaptive,0.0001,0.7,0.2,11854,0.19
1E-06,"(25, 25)",constant,0.0005,0,0.2,11854,0.19
1E-06,"(25, 25)",invscaling,0.0005,0.3,0.2,11854,0.19
1E-07,75,invscaling,0.0005,0.6,0.2,11854,0.19
1E-07,50,invscaling,0.005,0.2,0.2,11854,0.19
1E-07,25,invscaling,0.0001,0.9,0.2,11854,0.19
1E-07,"(100, 50)",invscaling,0.0005,0.4,0.2,11854,0.19
1E-07,"(75, 100)",invscaling,0.001,0.7,0.2,11854,0.19
1E-07,"(75, 100)",adaptive,0.0001,0.7,0.2,11854,0.19
1E-07,"(75, 75)",invscaling,0.005,0.1,0.2,11854,0.19
1E-07,"(75, 50)",constant,0.0005,0.6,0.2,11854,0.19
1E-07,"(50, 75)",constant,0.0005,0,0.2,11854,0.19
1E-07,"(50, 50)",invscaling,0.0001,0.3,0.2,11854,0.19
1E-07,"(50, 25)",invscaling,0.0005,0.4,0.2,11854,0.19
1E-07,"(25, 100)",constant,0.0005,0.1,0.2,11854,0.19
1E-07,"(25, 75)",invscaling,0.01,0.3,0.2,11854,0.19
0,75,invscaling,0.001,0.1,0.2,11854,0.19
0,75,invscaling,0.005,0.6,0.2,11854,0.19
0,50,invscaling,0.01,0.7,0.2,11854,0.19
0,"(100, 100)",invscaling,0.0005,0.4,0.2,11854,0.19
0,"(100, 50)",constant,0.0001,0.1,0.2,11854,0.19
0,"(100, 50)",invscaling,0.0005,0.4,0.2,11854,0.19
0,"(100, 50)",invscaling,0.005,0.1,0.2,11854,0.19
0,"(100, 25)",constant,0.0001,0.3,0.2,11854,0.19
0,"(75, 100)",invscaling,0.01,0.6,0.2,11854,0.19
0,"(75, 75)",invscaling,0.0001,0.2,0.2,11854,0.19
0,"(75, 75)",invscaling,0.01,0.4,0.2,11854,0.19
0,"(75, 50)",constant,0.0001,0.5,0.2,11854,0.19
0,"(75, 50)",invscaling,0.01,0.6,0.2,11854,0.19
0,"(75, 25)",constant,0.0001,0.8,0.2,11854,0.19
0,"(75, 25)",invscaling,0.0005,0.5,0.2,11854,0.19
0,"(50, 25)",invscaling,0.01,0.7,0.2,11854,0.19
0,"(25, 100)",invscaling,0.0005,0,0.2,11854,0.19
0,"(25, 75)",constant,0.0001,0,0.2,11854,0.19
0,"(25, 75)",adaptive,0.001,0,0.2,11854,0.19
0,"(25, 50)",constant,0.0001,0.4,0.2,11854,0.19
0,"(25, 25)",constant,0.0001,0.7,0.2,11854,0.19
0.0001,100,invscaling,0.0001,0.9,0.2,11854,0.18
0.0001,75,invscaling,0.0001,0.3,0.2,11854,0.18
0.0001,50,invscaling,0.0005,0.4,0.2,11854,0.18
0.0001,25,invscaling,0.005,0.7,0.2,11854,0.18
0.0001,"(100, 50)",constant,0.0001,0.8,0.2,11854,0.18
0.0001,"(100, 50)",adaptive,0.0001,0.3,0.2,11854,0.18
0.0001,"(75, 75)",invscaling,0.01,0.3,0.2,11854,0.18
0.0001,"(75, 50)",invscaling,0.0001,0.8,0.2,11854,0.18
0.0001,"(50, 100)",invscaling,0.0001,0.9,0.2,11854,0.18
0.0001,"(50, 100)",adaptive,0.0001,0.1,0.2,11854,0.18
0.0001,"(50, 50)",constant,0.0005,0.2,0.2,11854,0.18
0.0001,"(25, 75)",constant,0.0005,0,0.2,11854,0.18
1E-05,25,invscaling,0.005,0.7,0.2,11854,0.18
1E-05,"(100, 100)",invscaling,0.0001,0.9,0.2,11854,0.18
1E-05,"(100, 100)",invscaling,0.005,0.4,0.2,11854,0.18
1E-05,"(100, 75)",invscaling,0.01,0.2,0.2,11854,0.18
1E-05,"(100, 50)",invscaling,0.001,0.5,0.2,11854,0.18
1E-05,"(75, 75)",invscaling,0.0001,0.4,0.2,11854,0.18
1E-05,"(50, 75)",invscaling,0.0001,0.5,0.2,11854,0.18
1E-05,"(50, 75)",invscaling,0.0005,0.1,0.2,11854,0.18
1E-05,"(50, 50)",invscaling,0.0005,0.4,0.2,11854,0.18
1E-05,"(50, 25)",invscaling,0.0001,0.7,0.2,11854,0.18
1E-05,"(50, 25)",invscaling,0.005,0.9,0.2,11854,0.18
1E-05,"(25, 75)",constant,0.0005,0.6,0.2,11854,0.18
1E-05,"(25, 75)",invscaling,0.005,0.1,0.2,11854,0.18
1E-06,50,invscaling,0.0001,0.1,0.2,11854,0.18
1E-06,50,invscaling,0.005,0.7,0.2,11854,0.18
1E-06,"(100, 100)",constant,0.0001,0.6,0.2,11854,0.18
1E-06,"(75, 100)",invscaling,0.005,0.3,0.2,11854,0.18
1E-06,"(75, 50)",invscaling,0.01,0.4,0.2,11854,0.18
1E-06,"(50, 100)",adaptive,0.0001,0.3,0.2,11854,0.18
1E-06,"(50, 50)",invscaling,0.005,0.8,0.2,11854,0.18
1E-06,"(50, 25)",invscaling,0.0005,0.7,0.2,11854,0.18
1E-06,"(25, 100)",adaptive,0.0005,0,0.2,11854,0.18
1E-06,"(25, 75)",invscaling,0.001,0.4,0.2,11854,0.18
1E-07,75,adaptive,0.0001,0.1,0.2,11854,0.18
1E-07,"(100, 25)",constant,0.0005,0.4,0.2,11854,0.18
1E-07,"(75, 50)",invscaling,0.001,0.4,0.2,11854,0.18
1E-07,"(75, 25)",invscaling,0.0001,0.9,0.2,11854,0.18
1E-07,"(75, 25)",invscaling,0.01,0.6,0.2,11854,0.18
1E-07,"(75, 25)",invscaling,0.01,0.7,0.2,11854,0.18
1E-07,"(50, 100)",invscaling,0.01,0.4,0.2,11854,0.18
1E-07,"(50, 75)",invscaling,0.0005,0.1,0.2,11854,0.18
1E-07,"(50, 50)",invscaling,0.0005,0.3,0.2,11854,0.18
1E-07,"(50, 50)",invscaling,0.005,0.1,0.2,11854,0.18
1E-07,"(25, 25)",invscaling,0.001,0.6,0.2,11854,0.18
0,100,constant,0.001,0,0.2,11854,0.18
0,100,invscaling,0.01,0.4,0.2,11854,0.18
0,75,invscaling,0.0001,0.9,0.2,11854,0.18
0,75,invscaling,0.001,0.8,0.2,11854,0.18
0,75,invscaling,0.01,0,0.2,11854,0.18
0,25,invscaling,0.001,0.3,0.2,11854,0.18
0,25,invscaling,0.01,0.2,0.2,11854,0.18
0,"(100, 50)",invscaling,0.0001,0,0.2,11854,0.18
0,"(100, 50)",invscaling,0.001,0.4,0.2,11854,0.18
0,"(50, 100)",invscaling,0.005,0.4,0.2,11854,0.18
0,"(50, 75)",invscaling,0.0001,0.9,0.2,11854,0.18
0,"(50, 50)",constant,0.0001,0.7,0.2,11854,0.18
0,"(50, 50)",invscaling,0.001,0,0.2,11854,0.18
0,"(50, 25)",invscaling,0.001,0.1,0.2,11854,0.18
0,"(25, 100)",invscaling,0.005,0.5,0.2,11854,0.18
0.0001,75,invscaling,0.0005,0.4,0.2,11854,0.17
0.0001,75,adaptive,0.0005,0.1,0.2,11854,0.17
0.0001,50,constant,0.0001,0.4,0.2,11854,0.17
0.0001,50,constant,0.0001,0.5,0.2,11854,0.17
0.0001,50,invscaling,0.0001,0.1,0.2,11854,0.17
0.0001,"(75, 75)",invscaling,0.0001,0.3,0.2,11854,0.17
0.0001,"(75, 25)",adaptive,0.0005,0,0.2,11854,0.17
0.0001,"(50, 100)",invscaling,0.01,0.6,0.2,11854,0.17
0.0001,"(50, 75)",invscaling,0.0001,0.2,0.2,11854,0.17
0.0001,"(50, 25)",adaptive,0.0005,0,0.2,11854,0.17
0.0001,"(25, 100)",invscaling,0.0001,0.8,0.2,11854,0.17
0.0001,"(25, 50)",invscaling,0.01,0.3,0.2,11854,0.17
1E-05,100,invscaling,0.0001,0,0.2,11854,0.17
1E-05,75,constant,0.0001,0.5,0.2,11854,0.17
1E-05,50,invscaling,0.001,0.1,0.2,11854,0.17
1E-05,"(100, 75)",invscaling,0.0001,0.4,0.2,11854,0.17
1E-05,"(100, 50)",invscaling,0.01,0.2,0.2,11854,0.17
1E-05,"(100, 25)",invscaling,0.01,0.1,0.2,11854,0.17
1E-05,"(75, 75)",constant,0.0001,0.3,0.2,11854,0.17
1E-05,"(50, 100)",invscaling,0.001,0.7,0.2,11854,0.17
1E-05,"(50, 100)",invscaling,0.005,0.2,0.2,11854,0.17
1E-05,"(50, 50)",invscaling,0.0001,0.9,0.2,11854,0.17
1E-05,"(25, 100)",invscaling,0.0001,0.1,0.2,11854,0.17
1E-06,50,invscaling,0.0001,0.4,0.2,11854,0.17
1E-06,"(100, 100)",constant,0.0001,0,0.2,11854,0.17
1E-06,"(100, 100)",adaptive,0.0001,0.8,0.2,11854,0.17
1E-06,"(100, 25)",constant,0.0001,0.1,0.2,11854,0.17
1E-06,"(100, 25)",invscaling,0.001,0.1,0.2,11854,0.17
1E-06,"(75, 100)",invscaling,0.0005,0,0.2,11854,0.17
1E-06,"(75, 75)",invscaling,0.001,0.3,0.2,11854,0.17
1E-06,"(75, 50)",invscaling,0.005,0,0.2,11854,0.17
1E-06,"(75, 25)",adaptive,0.0001,0,0.2,11854,0.17
1E-06,"(25, 50)",invscaling,0.005,0.6,0.2,11854,0.17
1E-06,"(25, 25)",invscaling,0.0005,1,0.2,11854,0.17
1E-06,"(25, 25)",invscaling,0.001,0,0.2,11854,0.17
1E-07,75,constant,0.001,0,0.2,11854,0.17
1E-07,50,invscaling,0.0001,0,0.2,11854,0.17
1E-07,25,invscaling,0.0005,0.5,0.2,11854,0.17
1E-07,"(100, 100)",invscaling,0.001,0.7,0.2,11854,0.17
1E-07,"(100, 100)",adaptive,0.0001,0.8,0.2,11854,0.17
1E-07,"(75, 100)",invscaling,0.005,0.7,0.2,11854,0.17
1E-07,"(75, 100)",adaptive,0.0001,0,0.2,11854,0.17
1E-07,"(75, 50)",adaptive,0.0005,0.1,0.2,11854,0.17
1E-07,"(25, 100)",invscaling,0.01,0.3,0.2,11854,0.17
1E-07,"(25, 25)",invscaling,0.01,0.1,0.2,11854,0.17
0,100,constant,0.0001,0.1,0.2,11854,0.17
0,75,constant,0.0005,0.4,0.2,11854,0.17
0,75,invscaling,0.0001,0.4,0.2,11854,0.17
0,75,invscaling,0.0001,1,0.2,11854,0.17
0,"(100, 100)",constant,0.0001,0.4,0.2,11854,0.17
0,"(100, 75)",constant,0.0001,0.3,0.2,11854,0.17
0,"(75, 50)",invscaling,0.0005,0.1,0.2,11854,0.17
0,"(75, 50)",invscaling,0.001,0.4,0.2,11854,0.17
0,"(50, 100)",constant,0.0001,0.4,0.2,11854,0.17
0,"(50, 100)",invscaling,0.005,0.6,0.2,11854,0.17
0,"(25, 100)",constant,0.0001,0.7,0.2,11854,0.17
0,"(25, 100)",adaptive,0.0001,0.3,0.2,11854,0.17
0,"(25, 75)",invscaling,0.001,0.6,0.2,11854,0.17
0,"(25, 50)",invscaling,0.0001,0.7,0.2,11854,0.17
0.0001,"(100, 100)",invscaling,0.0005,0.3,0.2,11854,0.16
0.0001,"(100, 50)",adaptive,0.0005,0.4,0.2,11854,0.16
0.0001,"(75, 50)",invscaling,0.0005,0.9,0.2,11854,0.16
0.0001,"(50, 75)",invscaling,0.01,0.3,0.2,11854,0.16
0.0001,"(50, 50)",adaptive,0.0001,0.3,0.2,11854,0.16
0.0001,"(50, 25)",invscaling,0.0005,0.4,0.2,11854,0.16
0.0001,"(25, 75)",invscaling,0.0005,0.6,0.2,11854,0.16
0.0001,"(25, 75)",adaptive,0.0001,0.5,0.2,11854,0.16
0.0001,"(25, 50)",invscaling,0.0001,0.8,0.2,11854,0.16
0.0001,"(25, 25)",invscaling,0.01,0.5,0.2,11854,0.16
1E-05,75,invscaling,0.01,0.2,0.2,11854,0.16
1E-05,75,adaptive,0.0005,0,0.2,11854,0.16
1E-05,25,invscaling,0.001,0.9,0.2,11854,0.16
1E-05,"(75, 75)",constant,0.0001,0.1,0.2,11854,0.16
1E-05,"(50, 100)",invscaling,0.0001,0.4,0.2,11854,0.16
1E-05,"(50, 100)",invscaling,0.005,0.7,0.2,11854,0.16
1E-05,"(25, 75)",invscaling,0.005,0.3,0.2,11854,0.16
1E-06,100,invscaling,0.005,0.7,0.2,11854,0.16
1E-06,100,adaptive,0.0005,0.1,0.2,11854,0.16
1E-06,50,invscaling,0.001,0.1,0.2,11854,0.16
1E-06,25,adaptive,0.0001,0.6,0.2,11854,0.16
1E-06,25,adaptive,0.0005,0.2,0.2,11854,0.16
1E-06,"(75, 75)",invscaling,0.0001,1,0.2,11854,0.16
1E-06,"(75, 50)",invscaling,0.0001,0.3,0.2,11854,0.16
1E-06,"(75, 50)",invscaling,0.0001,0.4,0.2,11854,0.16
1E-06,"(75, 50)",invscaling,0.0001,0.9,0.2,11854,0.16
1E-06,"(75, 25)",invscaling,0.0001,0.4,0.2,11854,0.16
1E-06,"(75, 25)",invscaling,0.0001,0.5,0.2,11854,0.16
1E-06,"(50, 25)",adaptive,0.0005,0.1,0.2,11854,0.16
1E-06,"(25, 75)",adaptive,0.0001,0.6,0.2,11854,0.16
1E-06,"(25, 50)",invscaling,0.005,0.1,0.2,11854,0.16
1E-06,"(25, 25)",invscaling,0.0001,0.6,0.2,11854,0.16
1E-07,25,adaptive,0.0001,0.5,0.2,11854,0.16
1E-07,"(100, 75)",constant,0.0001,0.1,0.2,11854,0.16
1E-07,"(100, 75)",invscaling,0.0005,0.3,0.2,11854,0.16
1E-07,"(75, 100)",invscaling,0.0005,0.7,0.2,11854,0.16
1E-07,"(75, 75)",invscaling,0.0005,0.1,0.2,11854,0.16
1E-07,"(50, 50)",invscaling,0.0001,0.6,0.2,11854,0.16
1E-07,"(50, 50)",invscaling,0.0001,0.7,0.2,11854,0.16
1E-07,"(50, 50)",invscaling,0.0005,0.4,0.2,11854,0.16
1E-07,"(25, 100)",constant,0.0005,0,0.2,11854,0.16
1E-07,"(25, 75)",invscaling,0.005,0.7,0.2,11854,0.16
0,"(100, 100)",invscaling,0.0001,0.1,0.2,11854,0.16
0,"(75, 100)",adaptive,0.0001,0.3,0.2,11854,0.16
0,"(75, 50)",invscaling,0.001,0.2,0.2,11854,0.16
0,"(50, 75)",invscaling,0.005,0.2,0.2,11854,0.16
0,"(25, 100)",invscaling,0.0005,0.1,0.2,11854,0.16
0,"(25, 100)",adaptive,0.0001,0.2,0.2,11854,0.16
0,"(25, 50)",invscaling,0.01,0,0.2,11854,0.16
0,"(25, 25)",invscaling,0.001,0.1,0.2,11854,0.16
0.0001,100,invscaling,0.0005,0.9,0.2,11854,0.15
0.0001,100,invscaling,0.001,0.4,0.2,11854,0.15
0.0001,75,invscaling,0.001,0.4,0.2,11854,0.15
0.0001,50,invscaling,0.005,0.8,0.2,11854,0.15
0.0001,50,adaptive,0.0001,0.1,0.2,11854,0.15
0.0001,25,invscaling,0.0001,0.7,0.2,11854,0.15
0.0001,"(100, 100)",invscaling,0.005,0.1,0.2,11854,0.15
0.0001,"(100, 100)",adaptive,0.0001,0,0.2,11854,0.15
0.0001,"(100, 25)",invscaling,0.005,0.4,0.2,11854,0.15
0.0001,"(75, 100)",constant,0.0001,0.3,0.2,11854,0.15
0.0001,"(75, 100)",invscaling,0.0005,0.5,0.2,11854,0.15
0.0001,"(75, 100)",invscaling,0.001,0.4,0.2,11854,0.15
0.0001,"(75, 100)",invscaling,0.005,0.3,0.2,11854,0.15
0.0001,"(75, 75)",invscaling,0.0005,0.5,0.2,11854,0.15
0.0001,"(75, 50)",invscaling,0.0001,0.7,0.2,11854,0.15
0.0001,"(50, 100)",adaptive,0.0001,0,0.2,11854,0.15
0.0001,"(50, 100)",adaptive,0.0005,0,0.2,11854,0.15
0.0001,"(50, 75)",invscaling,0.0001,1,0.2,11854,0.15
0.0001,"(50, 50)",invscaling,0.005,0,0.2,11854,0.15
0.0001,"(50, 25)",invscaling,0.001,0.5,0.2,11854,0.15
0.0001,"(25, 100)",invscaling,0.0005,0,0.2,11854,0.15
0.0001,"(25, 100)",invscaling,0.001,0.7,0.2,11854,0.15
0.0001,"(25, 100)",invscaling,0.01,0,0.2,11854,0.15
0.0001,"(25, 100)",adaptive,0.0001,0,0.2,11854,0.15
0.0001,"(25, 75)",constant,0.0001,0.6,0.2,11854,0.15
0.0001,"(25, 75)",adaptive,0.0001,0.6,0.2,11854,0.15
0.0001,"(25, 50)",invscaling,0.0001,0.2,0.2,11854,0.15
0.0001,"(25, 25)",invscaling,0.0005,0.4,0.2,11854,0.15
0.0001,"(25, 25)",invscaling,0.001,0.3,0.2,11854,0.15
1E-05,100,invscaling,0.0005,0.9,0.2,11854,0.15
1E-05,75,invscaling,0.0005,0.5,0.2,11854,0.15
1E-05,"(100, 100)",invscaling,0.005,0.3,0.2,11854,0.15
1E-05,"(100, 50)",invscaling,0.0005,0.7,0.2,11854,0.15
1E-05,"(100, 50)",invscaling,0.001,0.7,0.2,11854,0.15
1E-05,"(100, 25)",invscaling,0.0001,0.6,0.2,11854,0.15
1E-05,"(75, 100)",constant,0.0001,0.7,0.2,11854,0.15
1E-05,"(75, 50)",invscaling,0.001,0.4,0.2,11854,0.15
1E-05,"(50, 100)",constant,0.0001,0.1,0.2,11854,0.15
1E-05,"(50, 100)",constant,0.0001,0.8,0.2,11854,0.15
1E-05,"(50, 100)",invscaling,0.005,0.4,0.2,11854,0.15
1E-05,"(50, 75)",invscaling,0.01,0.1,0.2,11854,0.15
1E-05,"(50, 50)",constant,0.0001,0.5,0.2,11854,0.15
1E-05,"(50, 50)",invscaling,0.005,0.1,0.2,11854,0.15
1E-05,"(50, 50)",invscaling,0.005,0.2,0.2,11854,0.15
1E-05,"(50, 50)",invscaling,0.005,0.8,0.2,11854,0.15
1E-05,"(50, 25)",invscaling,0.0005,0.3,0.2,11854,0.15
1E-05,"(50, 25)",invscaling,0.001,0.6,0.2,11854,0.15
1E-05,"(25, 100)",invscaling,0.01,0.1,0.2,11854,0.15
1E-05,"(25, 75)",constant,0.0001,0.7,0.2,11854,0.15
1E-05,"(25, 75)",invscaling,0.0005,0.4,0.2,11854,0.15
1E-05,"(25, 50)",invscaling,0.0005,0,0.2,11854,0.15
1E-05,"(25, 50)",adaptive,0.0001,0.7,0.2,11854,0.15
1E-06,100,adaptive,0.0001,0.1,0.2,11854,0.15
1E-06,75,invscaling,0.0005,0.7,0.2,11854,0.15
1E-06,50,constant,0.0001,0.1,0.2,11854,0.15
1E-06,25,invscaling,0.01,0.5,0.2,11854,0.15
1E-06,"(100, 100)",invscaling,0.001,0.2,0.2,11854,0.15
1E-06,"(100, 100)",invscaling,0.001,0.5,0.2,11854,0.15
1E-06,"(100, 100)",invscaling,0.001,0.8,0.2,11854,0.15
1E-06,"(100, 100)",adaptive,0.0001,0.5,0.2,11854,0.15
1E-06,"(100, 25)",invscaling,0.001,0.3,0.2,11854,0.15
1E-06,"(100, 25)",adaptive,0.0001,0.6,0.2,11854,0.15
1E-06,"(100, 25)",adaptive,0.0001,0.8,0.2,11854,0.15
1E-06,"(75, 75)",constant,0.0001,0.1,0.2,11854,0.15
1E-06,"(75, 75)",invscaling,0.0001,0.1,0.2,11854,0.15
1E-06,"(75, 50)",constant,0.0001,0.5,0.2,11854,0.15
1E-06,"(75, 50)",invscaling,0.0005,0.6,0.2,11854,0.15
1E-06,"(75, 50)",invscaling,0.001,0.1,0.2,11854,0.15
1E-06,"(75, 25)",invscaling,0.0001,0.6,0.2,11854,0.15
1E-06,"(75, 25)",invscaling,0.0005,0.4,0.2,11854,0.15
1E-06,"(75, 25)",adaptive,0.0001,0.2,0.2,11854,0.15
1E-06,"(50, 100)",invscaling,0.0001,0.7,0.2,11854,0.15
1E-06,"(50, 100)",adaptive,0.0001,0.6,0.2,11854,0.15
1E-06,"(50, 75)",constant,0.0005,0.2,0.2,11854,0.15
1E-06,"(50, 75)",invscaling,0.005,0.6,0.2,11854,0.15
1E-06,"(50, 25)",invscaling,0.001,0.7,0.2,11854,0.15
1E-06,"(25, 100)",constant,0.0001,0.2,0.2,11854,0.15
1E-06,"(25, 75)",invscaling,0.001,0.2,0.2,11854,0.15
1E-06,"(25, 50)",invscaling,0.0001,0.7,0.2,11854,0.15
1E-07,75,invscaling,0.001,0.2,0.2,11854,0.15
1E-07,75,invscaling,0.001,0.8,0.2,11854,0.15
1E-07,75,invscaling,0.01,0.3,0.2,11854,0.15
1E-07,50,invscaling,0.0001,0.7,0.2,11854,0.15
1E-07,25,invscaling,0.001,0.2,0.2,11854,0.15
1E-07,"(100, 75)",invscaling,0.0001,0.1,0.2,11854,0.15
1E-07,"(100, 75)",invscaling,0.0001,0.6,0.2,11854,0.15
1E-07,"(100, 75)",invscaling,0.001,0.1,0.2,11854,0.15
1E-07,"(100, 50)",constant,0.0001,0.6,0.2,11854,0.15
1E-07,"(100, 50)",invscaling,0.01,0.5,0.2,11854,0.15
1E-07,"(100, 50)",adaptive,0.0001,0,0.2,11854,0.15
1E-07,"(75, 100)",invscaling,0.0001,0.4,0.2,11854,0.15
1E-07,"(75, 75)",invscaling,0.0001,0,0.2,11854,0.15
1E-07,"(75, 75)",invscaling,0.0001,0.8,0.2,11854,0.15
1E-07,"(75, 75)",invscaling,0.005,0.7,0.2,11854,0.15
1E-07,"(75, 50)",invscaling,0.0005,0.4,0.2,11854,0.15
1E-07,"(75, 25)",invscaling,0.001,0.3,0.2,11854,0.15
1E-07,"(75, 25)",invscaling,0.005,0.1,0.2,11854,0.15
1E-07,"(50, 75)",constant,0.0001,0.2,0.2,11854,0.15
1E-07,"(50, 75)",invscaling,0.005,0.1,0.2,11854,0.15
1E-07,"(50, 50)",invscaling,0.001,0.4,0.2,11854,0.15
1E-07,"(50, 50)",adaptive,0.0005,0.5,0.2,11854,0.15
1E-07,"(50, 25)",constant,0.0001,0.3,0.2,11854,0.15
1E-07,"(50, 25)",invscaling,0.0001,0.7,0.2,11854,0.15
1E-07,"(50, 25)",invscaling,0.001,0.5,0.2,11854,0.15
1E-07,"(50, 25)",invscaling,0.01,0.9,0.2,11854,0.15
1E-07,"(25, 100)",constant,0.0001,0.6,0.2,11854,0.15
1E-07,"(25, 75)",invscaling,0.001,0,0.2,11854,0.15
1E-07,"(25, 50)",invscaling,0.001,0.5,0.2,11854,0.15
1E-07,"(25, 50)",invscaling,0.001,0.8,0.2,11854,0.15
1E-07,"(25, 50)",invscaling,0.005,0.1,0.2,11854,0.15
0,100,invscaling,0.0001,0.3,0.2,11854,0.15
0,75,constant,0.0001,0.1,0.2,11854,0.15
0,75,constant,0.0005,0,0.2,11854,0.15
0,50,constant,0.001,0,0.2,11854,0.15
0,50,invscaling,0.005,0.2,0.2,11854,0.15
0,25,invscaling,0.01,0.1,0.2,11854,0.15
0,"(100, 100)",invscaling,0.0005,0,0.2,11854,0.15
0,"(100, 100)",invscaling,0.0005,0.6,0.2,11854,0.15
0,"(100, 75)",invscaling,0.001,0,0.2,11854,0.15
0,"(100, 25)",invscaling,0.0005,0.3,0.2,11854,0.15
0,"(100, 25)",invscaling,0.01,0,0.2,11854,0.15
0,"(75, 100)",invscaling,0.001,0.3,0.2,11854,0.15
0,"(75, 75)",invscaling,0.0005,0.2,0.2,11854,0.15
0,"(50, 100)",invscaling,0.0001,0.4,0.2,11854,0.15
0,"(50, 75)",invscaling,0.001,0.1,0.2,11854,0.15
0,"(50, 75)",adaptive,0.0001,0.6,0.2,11854,0.15
0,"(50, 50)",constant,0.0001,0.3,0.2,11854,0.15
0,"(50, 50)",invscaling,0.0001,0,0.2,11854,0.15
0,"(50, 50)",invscaling,0.01,0.1,0.2,11854,0.15
0,"(50, 25)",constant,0.0001,0.7,0.2,11854,0.15
0,"(50, 25)",invscaling,0.0001,0.7,0.2,11854,0.15
0,"(50, 25)",invscaling,0.0005,0,0.2,11854,0.15
0,"(50, 25)",invscaling,0.001,0.6,0.2,11854,0.15
0,"(50, 25)",invscaling,0.001,0.8,0.2,11854,0.15
0,"(25, 100)",adaptive,0.0001,0.1,0.2,11854,0.15
0,"(25, 75)",invscaling,0.001,0.1,0.2,11854,0.15
0,"(25, 25)",constant,0.0001,0.6,0.2,11854,0.15
0.0001,50,adaptive,0.0001,0.2,0.2,11854,0.14
0.0001,"(100, 75)",invscaling,0.0005,0.7,0.2,11854,0.14
0.0001,"(100, 75)",adaptive,0.0005,0,0.2,11854,0.14
0.0001,"(100, 25)",invscaling,0.0005,0.9,0.2,11854,0.14
0.0001,"(75, 100)",invscaling,0.005,0,0.2,11854,0.14
0.0001,"(75, 100)",invscaling,0.005,0.5,0.2,11854,0.14
0.0001,"(75, 50)",invscaling,0.0005,0.1,0.2,11854,0.14
0.0001,"(50, 100)",adaptive,0.0001,0.4,0.2,11854,0.14
